city,locality,property_type,bedrooms,area_sqft,price_per_sqft,transaction_date,price_total,source
Delhi,Rohini,Row House,3,845.0,27798.0,2024-04-10,234.89,delhi_govt
Delhi,Mayur Vihar,Apartment,2,1295.0,19892.0,2024-06-02,257.6,delhi_govt
Delhi,Vasant Kunj,Apartment,3,1268.0,16419.0,2024-10-26,208.19,delhi_govt
Delhi,Rohini,Villa,4,1118.0,14813.0,2024-04-14,165.61,delhi_govt
Delhi,Vasant Kunj,Apartment,2,1396.0,19506.0,2024-05-01,272.3,delhi_govt
Delhi,South Extension,Apartment,2,472.0,10879.0,2025-02-04,51.35,delhi_govt
Delhi,Dwarka,Row House,1,919.0,20128.0,2024-12-02,184.98,delhi_govt
Delhi,Mayur Vihar,Apartment,1,730.0,10108.0,2025-01-25,73.79,delhi_govt
Delhi,Dwarka,Plot,4,1822.0,12473.0,2024-05-15,227.26,delhi_govt
Delhi,Dwarka,Apartment,3,1328.0,6728.0,2024-04-07,89.35,delhi_govt
Delhi,Mayur Vihar,Apartment,2,1075.0,17763.0,2024-08-06,190.95,delhi_govt
Delhi,Rohini,Apartment,3,1351.0,16125.0,2024-07-31,217.85,delhi_govt
Delhi,South Extension,Apartment,2,1457.0,12473.0,2024-08-28,181.73,delhi_govt
Delhi,Vasant Kunj,Plot,5,1454.0,10819.0,2025-03-16,157.31,delhi_govt
Delhi,Greater Kailash,Plot,5,1395.0,21204.0,2025-01-14,295.8,delhi_govt
Delhi,Vasant Kunj,Apartment,2,1016.0,14399.0,2024-04-27,146.29,delhi_govt
Delhi,Greater Kailash,Villa,4,940.0,11547.0,2025-03-27,108.54,delhi_govt
Delhi,Vasant Kunj,Apartment,3,792.0,23649.0,2025-03-25,187.3,delhi_govt
Delhi,Mayur Vihar,Apartment,2,1261.0,12043.0,2024-07-17,151.86,delhi_govt
Delhi,South Extension,Apartment,2,1049.0,20124.0,2024-11-12,211.1,delhi_govt
Delhi,Greater Kailash,Apartment,3,966.0,9821.0,2024-09-26,94.87,delhi_govt
Delhi,Rohini,Apartment,3,949.0,13403.0,2024-07-30,127.19,delhi_govt
Delhi,Vasant Kunj,Villa,5,1564.0,17260.0,2024-12-13,269.95,delhi_govt
Delhi,Vasant Kunj,Apartment,3,1405.0,14740.0,2025-03-11,207.1,delhi_govt
Delhi,Greater Kailash,Apartment,4,1686.0,16097.0,2024-07-09,271.4,delhi_govt
Delhi,Rohini,Apartment,3,1269.0,12575.0,2025-03-04,159.58,delhi_govt
Delhi,Rohini,Apartment,4,1118.0,7810.0,2025-02-03,87.32,delhi_govt
Delhi,Mayur Vihar,Villa,3,1092.0,21595.0,2024-08-20,235.82,delhi_govt
Delhi,Mayur Vihar,Apartment,2,774.0,12850.0,2024-06-07,99.46,delhi_govt
Delhi,Mayur Vihar,Apartment,3,696.0,16301.0,2025-01-01,113.45,delhi_govt
Delhi,Mayur Vihar,Apartment,4,1262.0,18159.0,2025-03-02,229.17,delhi_govt
Delhi,Mayur Vihar,Apartment,1,801.0,16389.0,2024-09-25,131.28,delhi_govt
Delhi,Mayur Vihar,Apartment,4,1168.0,11811.0,2025-01-20,137.95,delhi_govt
Delhi,South Extension,Apartment,2,1457.0,20219.0,2024-07-31,294.59,delhi_govt
Delhi,Rohini,Villa,3,887.0,17312.0,2025-01-13,153.56,delhi_govt
Delhi,Mayur Vihar,Plot,4,1743.0,15894.0,2025-03-12,277.03,delhi_govt
Delhi,Rohini,Apartment,2,783.0,15790.0,2025-02-08,123.64,delhi_govt
Delhi,Rohini,Apartment,2,1417.0,22570.0,2025-03-05,319.82,delhi_govt
Delhi,Dwarka,Apartment,3,1236.0,11715.0,2024-05-22,144.8,delhi_govt
Delhi,South Extension,Apartment,4,1482.0,16869.0,2025-03-25,250.0,delhi_govt
Delhi,Mayur Vihar,Apartment,1,743.0,12621.0,2024-05-22,93.77,delhi_govt
Delhi,Vasant Kunj,Apartment,4,1838.0,6287.0,2024-05-08,115.56,delhi_govt
Delhi,Greater Kailash,Apartment,2,1043.0,6168.0,2025-01-04,64.33,delhi_govt
Delhi,Vasant Kunj,Apartment,5,1317.0,10434.0,2025-04-05,137.42,delhi_govt
Delhi,South Extension,Apartment,5,1562.0,12037.0,2024-05-15,188.02,delhi_govt
Delhi,Greater Kailash,Apartment,3,907.0,24778.0,2024-11-21,224.74,delhi_govt
Delhi,South Extension,Apartment,3,1364.0,18143.0,2024-09-22,247.47,delhi_govt
Delhi,Rohini,Apartment,3,853.0,18548.0,2024-11-24,158.21,delhi_govt
Delhi,Greater Kailash,Apartment,3,1547.0,12133.0,2025-01-10,187.7,delhi_govt
Delhi,Rohini,Villa,1,857.0,15276.0,2024-06-15,130.92,delhi_govt
Delhi,Vasant Kunj,Apartment,1,1112.0,25378.0,2024-07-01,282.2,delhi_govt
Delhi,Vasant Kunj,Row House,1,1198.0,9535.0,2024-05-17,114.23,delhi_govt
Delhi,Greater Kailash,Apartment,3,1351.0,17053.0,2024-10-08,230.39,delhi_govt
Delhi,Greater Kailash,Villa,2,1730.0,22251.0,2025-04-02,384.94,delhi_govt
Delhi,Mayur Vihar,Apartment,3,955.0,19347.0,2024-12-01,184.76,delhi_govt
Delhi,South Extension,Villa,5,1464.0,23107.0,2024-10-13,338.29,delhi_govt
Delhi,Mayur Vihar,Villa,2,1730.0,15958.0,2024-07-29,276.07,delhi_govt
Delhi,South Extension,Apartment,3,1153.0,17716.0,2025-03-16,204.27,delhi_govt
Delhi,Mayur Vihar,Apartment,3,924.0,15494.0,2024-12-22,143.16,delhi_govt
Delhi,Rohini,Apartment,4,546.0,17400.0,2025-01-30,95.0,delhi_govt
Delhi,Greater Kailash,Apartment,4,1703.0,10882.0,2024-07-17,185.32,delhi_govt
Delhi,Vasant Kunj,Apartment,4,1022.0,18566.0,2025-02-16,189.74,delhi_govt
Delhi,South Extension,Apartment,5,780.0,16324.0,2025-03-21,127.33,delhi_govt
Delhi,South Extension,Apartment,1,665.0,15282.0,2024-11-12,101.63,delhi_govt
Delhi,Vasant Kunj,Apartment,4,779.0,22859.0,2024-05-01,178.07,delhi_govt
Delhi,Mayur Vihar,Villa,3,1394.0,13806.0,2024-07-30,192.46,delhi_govt
Delhi,South Extension,Apartment,2,1439.0,20435.0,2024-04-28,294.06,delhi_govt
Delhi,Rohini,Row House,5,1309.0,20883.0,2024-04-17,273.36,delhi_govt
Delhi,Greater Kailash,Apartment,2,1142.0,18850.0,2025-01-21,215.27,delhi_govt
Delhi,Vasant Kunj,Apartment,3,701.0,10657.0,2024-06-20,74.71,delhi_govt
Delhi,Greater Kailash,Apartment,2,866.0,16616.0,2024-06-28,143.89,delhi_govt
Delhi,South Extension,Apartment,3,746.0,23813.0,2025-01-30,177.64,delhi_govt
Delhi,South Extension,Villa,3,1283.0,6817.0,2024-12-02,87.46,delhi_govt
Delhi,Vasant Kunj,Apartment,3,760.0,14156.0,2024-05-22,107.59,delhi_govt
Delhi,Rohini,Villa,3,871.0,20230.0,2025-01-09,176.2,delhi_govt
Delhi,Dwarka,Apartment,2,1041.0,14481.0,2025-02-24,150.75,delhi_govt
Delhi,Vasant Kunj,Apartment,4,566.0,18644.0,2024-10-02,105.53,delhi_govt
Delhi,Dwarka,Apartment,2,1115.0,21341.0,2024-04-17,237.95,delhi_govt
Delhi,Mayur Vihar,Apartment,3,1066.0,16044.0,2024-05-06,171.03,delhi_govt
Delhi,Dwarka,Apartment,4,1479.0,17290.0,2024-07-14,255.72,delhi_govt
Delhi,Rohini,Apartment,4,838.0,15413.0,2024-07-09,129.16,delhi_govt
Delhi,Mayur Vihar,Apartment,3,684.0,16340.0,2025-02-23,111.77,delhi_govt
Delhi,Dwarka,Apartment,3,980.0,24462.0,2025-01-03,239.73,delhi_govt
Delhi,Mayur Vihar,Apartment,4,749.0,14712.0,2024-10-03,110.19,delhi_govt
Delhi,Dwarka,Apartment,4,1113.0,13411.0,2024-09-03,149.26,delhi_govt
Delhi,Rohini,Apartment,3,505.0,19688.0,2025-03-20,99.42,delhi_govt
Delhi,Dwarka,Apartment,2,906.0,11207.0,2024-07-15,101.54,delhi_govt
Delhi,Dwarka,Apartment,2,803.0,12234.0,2024-12-13,98.24,delhi_govt
Delhi,Dwarka,Apartment,2,1282.0,12262.0,2024-06-18,157.2,delhi_govt
Delhi,Vasant Kunj,Apartment,3,841.0,13849.0,2024-06-18,116.47,delhi_govt
Delhi,Vasant Kunj,Apartment,1,544.0,14045.0,2025-02-17,76.4,delhi_govt
Delhi,Vasant Kunj,Apartment,3,1035.0,18146.0,2024-06-03,187.81,delhi_govt
Delhi,Rohini,Plot,2,1202.0,13459.0,2024-12-30,161.78,delhi_govt
Delhi,Mayur Vihar,Apartment,2,1013.0,18328.0,2025-01-01,185.66,delhi_govt
Delhi,South Extension,Apartment,4,904.0,18889.0,2024-05-15,170.76,delhi_govt
Delhi,Dwarka,Apartment,3,885.0,12059.0,2025-01-22,106.72,delhi_govt
Delhi,Dwarka,Apartment,1,1136.0,18792.0,2024-05-05,213.48,delhi_govt
Delhi,Rohini,Apartment,4,815.0,19200.0,2025-01-28,156.48,delhi_govt
Delhi,Dwarka,Apartment,1,995.0,7076.0,2024-08-03,70.41,delhi_govt
Delhi,Vasant Kunj,Plot,3,1340.0,16321.0,2025-01-19,218.7,delhi_govt
Delhi,South Extension,Apartment,3,684.0,12721.0,2024-09-10,87.01,delhi_govt
Delhi,Greater Kailash,Apartment,2,1086.0,20864.0,2024-07-26,226.58,delhi_govt
Delhi,Dwarka,Apartment,4,528.0,12675.0,2024-08-28,66.92,delhi_govt
Delhi,Vasant Kunj,Apartment,3,1173.0,8972.0,2024-07-18,105.24,delhi_govt
Delhi,Greater Kailash,Apartment,3,787.0,14866.0,2024-05-10,117.0,delhi_govt
Delhi,South Extension,Apartment,1,1426.0,10964.0,2024-04-27,156.35,delhi_govt
Delhi,Greater Kailash,Apartment,2,627.0,18823.0,2024-07-21,118.02,delhi_govt
Delhi,Vasant Kunj,Plot,4,1241.0,11361.0,2024-06-02,140.99,delhi_govt
Delhi,Mayur Vihar,Apartment,2,1491.0,14921.0,2025-01-22,222.47,delhi_govt
Delhi,Mayur Vihar,Apartment,3,770.0,21956.0,2024-12-02,169.06,delhi_govt
Delhi,Greater Kailash,Apartment,3,824.0,19943.0,2024-09-30,164.33,delhi_govt
Delhi,Rohini,Apartment,3,798.0,17150.0,2024-07-26,136.86,delhi_govt
Delhi,Greater Kailash,Apartment,1,945.0,14426.0,2024-05-20,136.33,delhi_govt
Delhi,Dwarka,Apartment,2,1266.0,16723.0,2024-06-02,211.71,delhi_govt
Delhi,Dwarka,Villa,3,918.0,18100.0,2024-08-14,166.16,delhi_govt
Delhi,Mayur Vihar,Villa,2,741.0,10560.0,2024-07-30,78.25,delhi_govt
Delhi,Rohini,Apartment,2,454.0,18831.0,2024-05-09,85.49,delhi_govt
Delhi,Vasant Kunj,Plot,1,1613.0,10042.0,2024-04-26,161.98,delhi_govt
Delhi,Dwarka,Apartment,3,1638.0,17576.0,2025-01-24,287.89,delhi_govt
Delhi,Mayur Vihar,Apartment,4,1279.0,10019.0,2024-08-14,128.14,delhi_govt
Delhi,South Extension,Apartment,1,841.0,23833.0,2024-05-17,200.44,delhi_govt
Delhi,Mayur Vihar,Row House,2,1339.0,18435.0,2024-11-01,246.84,delhi_govt
Delhi,Dwarka,Apartment,2,1404.0,7998.0,2024-12-12,112.29,delhi_govt
Delhi,Dwarka,Apartment,3,1019.0,14996.0,2024-05-28,152.81,delhi_govt
Delhi,Mayur Vihar,Apartment,3,1113.0,12654.0,2024-08-21,140.84,delhi_govt
Delhi,Vasant Kunj,Apartment,3,1494.0,12121.0,2024-05-19,181.09,delhi_govt
Delhi,Greater Kailash,Apartment,3,575.0,15662.0,2024-04-25,90.06,delhi_govt
Delhi,Dwarka,Apartment,3,1419.0,10824.0,2024-08-04,153.59,delhi_govt
Delhi,Mayur Vihar,Apartment,4,1001.0,18427.0,2024-06-04,184.45,delhi_govt
Delhi,Mayur Vihar,Apartment,4,744.0,18171.0,2025-03-23,135.19,delhi_govt
Delhi,Rohini,Apartment,2,770.0,16581.0,2025-03-21,127.67,delhi_govt
Delhi,Greater Kailash,Apartment,2,823.0,14912.0,2025-02-23,122.73,delhi_govt
Delhi,South Extension,Apartment,2,713.0,17969.0,2024-12-17,128.12,delhi_govt
Delhi,Vasant Kunj,Apartment,2,1667.0,18561.0,2024-07-02,309.41,delhi_govt
Delhi,South Extension,Apartment,5,1257.0,17047.0,2024-05-17,214.28,delhi_govt
Delhi,Greater Kailash,Apartment,3,1441.0,9097.0,2025-03-18,131.09,delhi_govt
Delhi,Greater Kailash,Apartment,2,1280.0,11452.0,2025-01-30,146.59,delhi_govt
Delhi,Greater Kailash,Row House,3,1120.0,13794.0,2024-10-21,154.49,delhi_govt
Delhi,South Extension,Apartment,3,1124.0,8359.0,2025-01-23,93.96,delhi_govt
Delhi,Greater Kailash,Apartment,2,973.0,16008.0,2024-05-31,155.76,delhi_govt
Delhi,Mayur Vihar,Apartment,2,999.0,21350.0,2024-12-15,213.29,delhi_govt
Delhi,South Extension,Apartment,3,649.0,20633.0,2024-07-06,133.91,delhi_govt
Delhi,Greater Kailash,Apartment,3,1446.0,18328.0,2025-01-11,265.02,delhi_govt
Delhi,Mayur Vihar,Apartment,1,520.0,18275.0,2024-11-18,95.03,delhi_govt
Delhi,Rohini,Apartment,2,761.0,24969.0,2025-02-26,190.01,delhi_govt
Delhi,Greater Kailash,Apartment,3,1744.0,18797.0,2024-12-22,327.82,delhi_govt
Delhi,South Extension,Plot,2,1144.0,19165.0,2024-05-17,219.25,delhi_govt
Delhi,Dwarka,Villa,3,1157.0,8525.0,2024-06-29,98.63,delhi_govt
Delhi,Greater Kailash,Apartment,3,1304.0,20998.0,2024-12-04,273.81,delhi_govt
Delhi,Dwarka,Apartment,2,607.0,16793.0,2024-08-31,101.93,delhi_govt
Delhi,Mayur Vihar,Villa,4,654.0,14641.0,2025-02-04,95.75,delhi_govt
Delhi,Rohini,Apartment,3,958.0,13526.0,2024-12-27,129.58,delhi_govt
Delhi,Vasant Kunj,Apartment,2,811.0,12531.0,2024-06-03,101.63,delhi_govt
Delhi,Rohini,Row House,3,1076.0,20655.0,2024-04-17,222.25,delhi_govt
Delhi,Greater Kailash,Apartment,3,1255.0,14872.0,2024-09-14,186.64,delhi_govt
Delhi,Dwarka,Apartment,3,1545.0,12697.0,2024-07-22,196.17,delhi_govt
Delhi,Dwarka,Row House,2,1360.0,11528.0,2025-04-01,156.78,delhi_govt
Delhi,South Extension,Apartment,5,782.0,15768.0,2024-09-21,123.31,delhi_govt
Delhi,Dwarka,Apartment,3,980.0,13382.0,2024-10-08,131.14,delhi_govt
Delhi,South Extension,Apartment,2,893.0,12355.0,2024-04-29,110.33,delhi_govt
Delhi,Mayur Vihar,Villa,2,775.0,8780.0,2024-11-24,68.04,delhi_govt
Delhi,Vasant Kunj,Plot,1,702.0,19317.0,2024-05-17,135.61,delhi_govt
Delhi,Greater Kailash,Villa,4,1633.0,14379.0,2024-07-27,234.81,delhi_govt
Delhi,South Extension,Apartment,2,1103.0,10116.0,2024-07-15,111.58,delhi_govt
Delhi,Vasant Kunj,Villa,2,1028.0,13779.0,2025-01-03,141.65,delhi_govt
Delhi,Dwarka,Plot,4,1255.0,17471.0,2024-11-07,219.26,delhi_govt
Delhi,Dwarka,Apartment,2,1271.0,15130.0,2024-11-19,192.3,delhi_govt
Delhi,Vasant Kunj,Plot,1,1458.0,15859.0,2024-09-10,231.22,delhi_govt
Delhi,Dwarka,Villa,1,862.0,15191.0,2024-12-02,130.95,delhi_govt
Delhi,Mayur Vihar,Apartment,2,1229.0,9254.0,2024-08-15,113.73,delhi_govt
Delhi,Mayur Vihar,Apartment,2,808.0,19268.0,2025-02-04,155.69,delhi_govt
Delhi,Vasant Kunj,Apartment,3,1039.0,7313.0,2024-06-03,75.98,delhi_govt
Delhi,South Extension,Apartment,2,1118.0,17077.0,2024-07-14,190.92,delhi_govt
Delhi,South Extension,Apartment,2,1149.0,17770.0,2024-11-23,204.18,delhi_govt
Delhi,Vasant Kunj,Apartment,3,1135.0,14011.0,2024-05-23,159.02,delhi_govt
Delhi,South Extension,Plot,3,1357.0,16590.0,2024-12-14,225.13,delhi_govt
Delhi,South Extension,Row House,3,909.0,13753.0,2024-09-27,125.01,delhi_govt
Delhi,Mayur Vihar,Villa,3,1158.0,16645.0,2024-10-01,192.75,delhi_govt
Delhi,South Extension,Apartment,2,857.0,19468.0,2024-05-22,166.84,delhi_govt
Delhi,Rohini,Apartment,3,2035.0,11435.0,2025-01-07,232.7,delhi_govt
Delhi,Greater Kailash,Apartment,3,808.0,18033.0,2024-10-01,145.71,delhi_govt
Delhi,Dwarka,Apartment,2,876.0,22616.0,2024-06-03,198.12,delhi_govt
Delhi,Rohini,Villa,4,1382.0,16191.0,2024-11-25,223.76,delhi_govt
Delhi,South Extension,Plot,1,963.0,12736.0,2024-04-11,122.65,delhi_govt
Delhi,Mayur Vihar,Apartment,3,1383.0,25185.0,2024-12-04,348.31,delhi_govt
Delhi,Vasant Kunj,Plot,2,1149.0,15399.0,2025-02-17,176.93,delhi_govt
Delhi,South Extension,Plot,3,971.0,16042.0,2024-06-22,155.77,delhi_govt
Delhi,Mayur Vihar,Apartment,3,859.0,16136.0,2024-10-09,138.61,delhi_govt
Delhi,Greater Kailash,Plot,4,848.0,17015.0,2024-10-08,144.29,delhi_govt
Delhi,South Extension,Apartment,1,974.0,13475.0,2024-12-28,131.25,delhi_govt
Delhi,Vasant Kunj,Apartment,3,1044.0,15855.0,2024-05-11,165.53,delhi_govt
Delhi,Mayur Vihar,Apartment,3,834.0,19285.0,2025-03-03,160.84,delhi_govt
Delhi,Mayur Vihar,Apartment,3,1065.0,13320.0,2025-01-26,141.86,delhi_govt
Delhi,Mayur Vihar,Apartment,3,750.0,13110.0,2024-10-17,98.32,delhi_govt
Delhi,Greater Kailash,Apartment,3,1342.0,13686.0,2024-07-08,183.67,delhi_govt
Delhi,South Extension,Apartment,3,1403.0,10060.0,2025-02-06,141.14,delhi_govt
Delhi,Greater Kailash,Apartment,2,875.0,11927.0,2024-10-07,104.36,delhi_govt
Delhi,Dwarka,Apartment,3,857.0,11744.0,2025-03-18,100.65,delhi_govt
Delhi,Dwarka,Apartment,2,1157.0,14998.0,2024-08-23,173.53,delhi_govt
Delhi,South Extension,Apartment,5,1505.0,18763.0,2025-01-01,282.38,delhi_govt
Delhi,Greater Kailash,Apartment,3,1576.0,21542.0,2024-06-13,339.5,delhi_govt
Delhi,Vasant Kunj,Apartment,5,651.0,15257.0,2025-01-15,99.32,delhi_govt
Delhi,Mayur Vihar,Apartment,2,1422.0,17054.0,2024-10-13,242.51,delhi_govt
Delhi,Mayur Vihar,Apartment,4,1080.0,16095.0,2024-08-27,173.83,delhi_govt
Delhi,South Extension,Apartment,4,1086.0,5580.0,2024-12-24,60.6,delhi_govt
Delhi,Dwarka,Villa,3,1262.0,9834.0,2025-02-11,124.11,delhi_govt
Delhi,Dwarka,Apartment,3,946.0,18426.0,2024-10-05,174.31,delhi_govt
Delhi,Mayur Vihar,Apartment,2,1451.0,18863.0,2024-04-20,273.7,delhi_govt
Delhi,South Extension,Row House,4,1556.0,18760.0,2024-05-23,291.91,delhi_govt
Delhi,Greater Kailash,Villa,3,1568.0,14200.0,2024-04-16,222.66,delhi_govt
Delhi,Dwarka,Plot,1,510.0,6023.0,2024-04-22,30.72,delhi_govt
Delhi,Greater Kailash,Villa,2,1027.0,10372.0,2024-05-20,106.52,delhi_govt
Delhi,Dwarka,Apartment,4,481.0,11060.0,2025-01-28,53.2,delhi_govt
Delhi,Dwarka,Apartment,4,855.0,17829.0,2025-03-09,152.44,delhi_govt
Delhi,Rohini,Apartment,5,333.0,13392.0,2024-07-06,44.6,delhi_govt
Delhi,Dwarka,Apartment,3,1244.0,22607.0,2024-06-28,281.23,delhi_govt
Delhi,Vasant Kunj,Apartment,2,1170.0,21604.0,2024-04-11,252.77,delhi_govt
Delhi,South Extension,Apartment,2,962.0,22532.0,2024-05-30,216.76,delhi_govt
Delhi,South Extension,Apartment,2,847.0,10876.0,2024-12-08,92.12,delhi_govt
Delhi,Greater Kailash,Villa,1,1200.0,17209.0,2024-11-23,206.51,delhi_govt
Delhi,Dwarka,Villa,2,776.0,12851.0,2024-11-28,99.72,delhi_govt
Delhi,Vasant Kunj,Apartment,2,755.0,16475.0,2025-03-29,124.39,delhi_govt
Delhi,Greater Kailash,Villa,3,715.0,11375.0,2025-02-14,81.33,delhi_govt
Delhi,Rohini,Apartment,4,1035.0,20518.0,2024-04-30,212.36,delhi_govt
Delhi,Greater Kailash,Plot,3,914.0,11459.0,2024-06-29,104.74,delhi_govt
Delhi,Greater Kailash,Apartment,4,977.0,6237.0,2024-10-13,60.94,delhi_govt
Delhi,Dwarka,Row House,3,1267.0,24152.0,2024-10-05,306.01,delhi_govt
Delhi,Rohini,Apartment,2,1408.0,16991.0,2024-09-26,239.23,delhi_govt
Delhi,Greater Kailash,Apartment,2,1564.0,10189.0,2024-07-31,159.36,delhi_govt
Delhi,Vasant Kunj,Apartment,1,1119.0,14270.0,2024-08-14,159.68,delhi_govt
Delhi,Vasant Kunj,Apartment,2,1211.0,12404.0,2025-01-13,150.21,delhi_govt
Delhi,South Extension,Apartment,3,1160.0,15026.0,2025-01-03,174.3,delhi_govt
Delhi,Rohini,Apartment,1,564.0,18613.0,2024-05-29,104.98,delhi_govt
Delhi,Rohini,Apartment,2,982.0,17906.0,2024-07-12,175.84,delhi_govt
Delhi,South Extension,Apartment,2,983.0,16142.0,2024-12-07,158.68,delhi_govt
Delhi,Greater Kailash,Apartment,5,937.0,15024.0,2025-01-25,140.77,delhi_govt
Delhi,Rohini,Plot,3,1087.0,19854.0,2025-03-20,215.81,delhi_govt
Delhi,Vasant Kunj,Apartment,3,1030.0,6335.0,2024-07-27,65.25,delhi_govt
Delhi,Vasant Kunj,Apartment,2,784.0,11630.0,2024-12-05,91.18,delhi_govt
Delhi,Dwarka,Apartment,3,1052.0,10596.0,2025-03-27,111.47,delhi_govt
Delhi,Rohini,Villa,3,896.0,19528.0,2024-06-23,174.97,delhi_govt
Delhi,Greater Kailash,Apartment,3,262.0,11674.0,2024-05-25,30.59,delhi_govt
Delhi,South Extension,Row House,5,653.0,9213.0,2024-05-15,60.16,delhi_govt
Delhi,South Extension,Villa,2,1128.0,17472.0,2024-07-07,197.08,delhi_govt
Delhi,Greater Kailash,Apartment,4,1449.0,10911.0,2024-06-04,158.1,delhi_govt
Delhi,Mayur Vihar,Apartment,4,323.0,13422.0,2024-06-17,43.35,delhi_govt
Delhi,Dwarka,Plot,1,821.0,25715.0,2024-09-08,211.12,delhi_govt
Delhi,South Extension,Villa,3,1238.0,18542.0,2024-08-31,229.55,delhi_govt
Delhi,Rohini,Apartment,5,1381.0,14050.0,2024-08-08,194.03,delhi_govt
Delhi,Dwarka,Apartment,2,966.0,14455.0,2024-09-18,139.64,delhi_govt
Delhi,Rohini,Villa,3,882.0,19084.0,2024-09-02,168.32,delhi_govt
Delhi,Vasant Kunj,Apartment,5,1490.0,17983.0,2024-09-13,267.95,delhi_govt
Delhi,Dwarka,Plot,3,1355.0,15340.0,2024-09-02,207.86,delhi_govt
Delhi,South Extension,Apartment,2,1375.0,15466.0,2025-01-16,212.66,delhi_govt
Delhi,Dwarka,Apartment,3,950.0,8341.0,2024-07-13,79.24,delhi_govt
Delhi,Dwarka,Villa,2,1456.0,7395.0,2025-03-02,107.67,delhi_govt
Delhi,Dwarka,Apartment,3,478.0,14204.0,2024-06-21,67.9,delhi_govt
Delhi,Mayur Vihar,Apartment,1,1462.0,12150.0,2025-03-19,177.63,delhi_govt
Delhi,Dwarka,Apartment,3,1079.0,17637.0,2024-10-23,190.3,delhi_govt
Delhi,Rohini,Apartment,3,1141.0,15887.0,2025-03-24,181.27,delhi_govt
Delhi,Vasant Kunj,Apartment,3,798.0,11523.0,2024-09-16,91.95,delhi_govt
Delhi,Greater Kailash,Apartment,3,520.0,15734.0,2024-08-20,81.82,delhi_govt
Delhi,Dwarka,Apartment,3,1134.0,13118.0,2024-04-25,148.76,delhi_govt
Delhi,South Extension,Villa,3,1276.0,24300.0,2025-04-05,310.07,delhi_govt
Delhi,Dwarka,Apartment,2,1325.0,16738.0,2024-05-22,221.78,delhi_govt
Delhi,South Extension,Apartment,3,1290.0,7977.0,2024-09-01,102.9,delhi_govt
Delhi,Rohini,Apartment,2,1218.0,23192.0,2025-03-03,282.48,delhi_govt
Delhi,South Extension,Plot,4,804.0,12151.0,2024-04-12,97.69,delhi_govt
Delhi,Greater Kailash,Villa,1,1346.0,10614.0,2024-07-14,142.86,delhi_govt
Delhi,Vasant Kunj,Apartment,3,769.0,24647.0,2024-11-29,189.54,delhi_govt
Delhi,South Extension,Apartment,3,1454.0,16556.0,2024-09-06,240.72,delhi_govt
Delhi,South Extension,Apartment,3,1073.0,18153.0,2024-07-17,194.78,delhi_govt
Delhi,Vasant Kunj,Villa,1,1084.0,18299.0,2024-05-29,198.36,delhi_govt
Delhi,Greater Kailash,Plot,3,1377.0,14073.0,2025-01-16,193.79,delhi_govt
Delhi,Dwarka,Apartment,3,1420.0,12424.0,2024-10-23,176.42,delhi_govt
Delhi,South Extension,Villa,3,1347.0,13158.0,2024-07-28,177.24,delhi_govt
Delhi,Vasant Kunj,Villa,2,837.0,22240.0,2025-03-25,186.15,delhi_govt
Delhi,Rohini,Apartment,3,1344.0,15917.0,2024-06-06,213.92,delhi_govt
Delhi,Vasant Kunj,Apartment,3,839.0,20908.0,2024-09-06,175.42,delhi_govt
Delhi,Rohini,Apartment,3,1352.0,14656.0,2024-06-28,198.15,delhi_govt
Delhi,Greater Kailash,Apartment,3,644.0,11601.0,2024-12-15,74.71,delhi_govt
Delhi,Dwarka,Plot,3,1070.0,8510.0,2024-09-07,91.06,delhi_govt
Delhi,Vasant Kunj,Apartment,2,837.0,17916.0,2024-08-10,149.96,delhi_govt
Delhi,Mayur Vihar,Apartment,1,1378.0,22623.0,2024-07-12,311.74,delhi_govt
Delhi,South Extension,Apartment,2,1457.0,11013.0,2024-06-12,160.46,delhi_govt
Delhi,Greater Kailash,Apartment,2,1164.0,17310.0,2024-05-24,201.49,delhi_govt
Delhi,Vasant Kunj,Apartment,3,1153.0,8810.0,2025-02-07,101.58,delhi_govt
Delhi,South Extension,Apartment,3,1325.0,12499.0,2025-03-03,165.61,delhi_govt
Delhi,Vasant Kunj,Apartment,2,1459.0,16206.0,2024-07-17,236.45,delhi_govt
Delhi,Rohini,Apartment,4,1112.0,7223.0,2025-03-02,80.32,delhi_govt
Delhi,Vasant Kunj,Apartment,1,940.0,14919.0,2024-07-09,140.24,delhi_govt
Delhi,Mayur Vihar,Apartment,3,1307.0,11235.0,2024-08-22,146.84,delhi_govt
Delhi,Vasant Kunj,Apartment,3,505.0,17721.0,2025-03-12,89.49,delhi_govt
Delhi,Vasant Kunj,Apartment,2,1391.0,14256.0,2024-08-15,198.3,delhi_govt
Delhi,Mayur Vihar,Apartment,1,873.0,19227.0,2025-02-06,167.85,delhi_govt
Delhi,Greater Kailash,Apartment,3,1023.0,13742.0,2024-07-29,140.58,delhi_govt
Delhi,Vasant Kunj,Apartment,2,1393.0,8869.0,2024-05-06,123.55,delhi_govt
Delhi,Mayur Vihar,Apartment,4,967.0,8309.0,2025-01-10,80.35,delhi_govt
Delhi,South Extension,Villa,3,1307.0,6409.0,2024-07-29,83.77,delhi_govt
Delhi,Rohini,Apartment,4,1464.0,17848.0,2024-10-08,261.29,delhi_govt
Delhi,Rohini,Apartment,2,1135.0,26510.0,2024-09-11,300.89,delhi_govt
